,block,browser,cookies,is_fullscreen,key_press,mobile,os,responses,rt,stimulus,stimulus_block,stimulus_side,sub_block,subject,success,time_elapsed,time_post_trial,trial_began,trial_index,trial_type
202,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,876.8,df42887_e_263.jpg,10What,1,2,41,,349647,400,0,202,bRMS
203,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,907.3,f42887_e_048.jpg,10What,0,2,41,,351085,400,0,203,bRMS
204,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1150.1,df42887_e_293.jpg,10What,1,2,41,,352767,400,0,204,bRMS
205,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1173,df42887_e_163.jpg,10What,1,2,41,,354481,400,0,205,bRMS
206,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1094.2,f42887_e_008.jpg,10What,0,2,41,,356111,400,0,206,bRMS
207,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1168.2,df42887_e_103.jpg,10What,0,2,41,,357823,400,0,207,bRMS
208,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1091.8,f42887_e_218.jpg,10What,1,2,41,,359450,400,0,208,bRMS
209,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1351.2,df42887_e_213.jpg,10What,0,2,41,,361337,400,0,209,bRMS
210,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1293.6,df42887_e_193.jpg,10What,1,2,41,,363164,400,0,210,bRMS
211,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1142.7,df42887_e_003.jpg,10What,1,2,41,,364831,400,0,211,bRMS
212,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1037.6,f42887_e_238.jpg,10What,0,2,41,,366402,400,0,212,bRMS
213,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1092.5,df42887_e_043.jpg,10What,0,2,41,,368032,400,0,213,bRMS
214,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1217.9,df42887_e_273.jpg,10What,0,2,41,,369776,400,0,214,bRMS
215,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1099.5,f42887_e_098.jpg,10What,0,2,41,,371393,400,0,215,bRMS
216,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1133.5,f42887_e_138.jpg,10What,1,2,41,,373059,400,0,216,bRMS
217,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1075.9,f42887_e_258.jpg,10What,0,2,41,,374671,400,0,217,bRMS
218,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,995.8,f42887_e_078.jpg,10What,1,2,41,,376210,400,0,218,bRMS
219,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1272.1,df42887_e_033.jpg,10What,1,2,41,,378022,400,0,219,bRMS
220,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1142.9,df42887_e_223.jpg,10What,0,2,41,,379705,400,0,220,bRMS
221,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,975.4,f42887_e_208.jpg,10What,1,2,41,,381190,400,0,221,bRMS
222,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1254.8,df42887_e_113.jpg,10What,1,2,41,,382982,400,0,222,bRMS
223,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1264.1,df42887_e_123.jpg,10What,0,2,41,,384793,400,0,223,bRMS
224,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1301.1,df42887_e_253.jpg,10What,1,2,41,,386599,400,0,224,bRMS
225,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1027.2,f42887_e_118.jpg,10What,0,2,41,,388161,400,0,225,bRMS
226,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,909.9,df42887_e_143.jpg,10What,1,2,41,,389615,400,0,226,bRMS
227,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,986,f42887_e_298.jpg,10What,1,2,41,,391138,400,0,227,bRMS
228,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1055.1,f42887_e_268.jpg,10What,0,2,41,,392734,400,0,228,bRMS
229,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1242.5,f42887_e_288.jpg,10What,0,2,41,,394501,400,0,229,bRMS
230,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1083.5,df42887_e_183.jpg,10What,1,2,41,,396114,400,0,230,bRMS
231,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1222.2,f42887_e_158.jpg,10What,1,2,41,,397853,400,0,231,bRMS
232,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1183,f42887_e_228.jpg,10What,0,2,41,,399560,400,0,232,bRMS
233,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1203.7,f42887_e_198.jpg,10What,0,2,41,,401307,400,0,233,bRMS
234,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1160.7,df42887_e_133.jpg,10What,0,2,41,,403013,400,0,234,bRMS
235,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1186.2,df42887_e_173.jpg,10What,1,2,41,,404732,400,0,235,bRMS
236,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1038.9,df42887_e_013.jpg,10What,0,2,41,,406314,400,0,236,bRMS
237,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,840.6,f42887_e_038.jpg,10What,1,2,41,,407700,400,0,237,bRMS
238,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,820.4,f42887_e_278.jpg,10What,1,2,41,,409069,400,0,238,bRMS
239,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,861,f42887_e_148.jpg,10What,1,2,41,,410468,400,0,239,bRMS
240,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,937.5,f42887_e_028.jpg,10What,1,2,41,,411956,400,0,240,bRMS
241,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1172.9,df42887_e_153.jpg,10What,1,2,41,,413669,400,0,241,bRMS
242,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1039,f42887_e_108.jpg,10What,0,2,41,,415250,400,0,242,bRMS
243,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1181.2,f42887_e_188.jpg,10What,0,2,41,,416962,400,0,243,bRMS
244,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1106.9,f42887_e_088.jpg,10What,0,2,41,,418601,400,0,244,bRMS
245,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1053,df42887_e_243.jpg,10What,1,2,41,,420187,400,0,245,bRMS
246,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,963.1,f42887_e_178.jpg,10What,1,2,41,,421679,400,0,246,bRMS
247,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1187.7,f42887_e_168.jpg,10What,0,2,41,,423390,400,0,247,bRMS
248,,,,,,,,,2130,,,,,,,425931,,,248,instructions
249,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1217.7,df42887_e_279.jpg,5What,0,3,41,,427287,400,0,249,bRMS
250,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1299,f42887_e_084.jpg,5What,0,3,41,,429136,400,0,250,bRMS
251,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1157.9,f42887_e_204.jpg,5What,1,3,41,,430831,400,0,251,bRMS
252,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1203.6,df42887_e_219.jpg,5What,1,3,41,,432567,400,0,252,bRMS
253,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1223.9,df42887_e_169.jpg,5What,1,3,41,,434319,400,0,253,bRMS
254,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1641.7,df42887_e_269.jpg,5What,1,3,41,,436501,400,0,254,bRMS
255,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1123.4,f42887_e_274.jpg,5What,1,3,41,,438157,400,0,255,bRMS
256,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1797.2,df42887_e_179.jpg,5What,0,3,41,,440508,400,0,256,bRMS
257,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1712.4,df42887_e_129.jpg,5What,1,3,41,,442759,400,0,257,bRMS
258,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1388.6,f42887_e_014.jpg,5What,0,3,41,,444685,400,0,258,bRMS
259,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1066,f42887_e_184.jpg,5What,1,3,41,,446278,400,0,259,bRMS
260,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,963.6,df42887_e_119.jpg,5What,1,3,41,,447775,400,0,260,bRMS
261,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1532.6,df42887_e_209.jpg,5What,1,3,41,,449850,400,0,261,bRMS
262,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,2384,df42887_e_189.jpg,5What,0,3,41,,452780,400,0,262,bRMS
263,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1361.4,f42887_e_174.jpg,5What,0,3,41,,454686,400,0,263,bRMS
264,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1351.6,df42887_e_159.jpg,5What,1,3,41,,456577,400,0,264,bRMS
265,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1128.5,df42887_e_039.jpg,5What,1,3,41,,458243,400,0,265,bRMS
266,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1379.5,f42887_e_144.jpg,5What,0,3,41,,460156,400,0,266,bRMS
267,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1230.4,df42887_e_069.jpg,5What,0,3,41,,461922,400,0,267,bRMS
268,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1532.3,df42887_e_089.jpg,5What,0,3,41,,463983,400,0,268,bRMS
269,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,2511.1,df42887_e_049.jpg,5What,0,3,41,,467037,400,0,269,bRMS
270,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1529.6,df42887_e_239.jpg,5What,1,3,41,,469113,400,0,270,bRMS
271,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1944.6,df42887_e_019.jpg,5What,0,3,41,,471604,400,0,271,bRMS
272,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,952.4,f42887_e_024.jpg,5What,1,3,41,,473084,400,0,272,bRMS
273,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1205.8,f42887_e_214.jpg,5What,1,3,41,,474836,400,0,273,bRMS
274,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1277.7,df42887_e_079.jpg,5What,1,3,41,,476640,400,0,274,bRMS
275,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,993.8,df42887_e_059.jpg,5What,1,3,41,,478172,400,0,275,bRMS
276,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1285.9,f42887_e_004.jpg,5What,0,3,41,,479987,400,0,276,bRMS
277,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1682.9,f42887_e_134.jpg,5What,0,3,41,,482217,400,0,277,bRMS
278,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1614.8,df42887_e_029.jpg,5What,0,3,41,,484388,400,0,278,bRMS
279,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1159,df42887_e_149.jpg,5What,1,3,41,,486080,400,0,279,bRMS
280,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1359.1,f42887_e_234.jpg,5What,1,3,41,,487977,400,0,280,bRMS
281,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,2139.3,f42887_e_194.jpg,5What,0,3,41,,490663,400,0,281,bRMS
282,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1129.8,f42887_e_064.jpg,5What,1,3,41,,492329,400,0,282,bRMS
283,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1333.6,f42887_e_114.jpg,5What,1,3,41,,494201,400,0,283,bRMS
284,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,869.3,f42887_e_154.jpg,5What,1,3,41,,495598,400,0,284,bRMS
285,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1115.3,f42887_e_254.jpg,5What,1,3,41,,497265,400,0,285,bRMS
286,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,871.7,f42887_e_224.jpg,5What,1,3,41,,498676,400,0,286,bRMS
287,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1001,f42887_e_124.jpg,5What,1,3,41,,500204,400,0,287,bRMS
288,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1193.1,df42887_e_229.jpg,5What,1,3,41,,501937,400,0,288,bRMS
289,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1018.6,f42887_e_284.jpg,5What,1,3,41,,503498,400,0,289,bRMS
290,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1648.2,f42887_e_044.jpg,5What,0,3,41,,505676,400,0,290,bRMS
291,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,917.1,f42887_e_244.jpg,5What,1,3,41,,507133,400,0,291,bRMS
292,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,986.3,f42887_e_074.jpg,5What,1,3,41,,508653,400,0,292,bRMS
293,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1125.7,f42887_e_034.jpg,5What,1,3,41,,510330,400,0,293,bRMS
294,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1849.9,df42887_e_139.jpg,5What,0,3,41,,512697,400,0,294,bRMS
295,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1204.1,f42887_e_264.jpg,5What,0,3,41,,514423,400,0,295,bRMS
296,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1213.2,f42887_e_104.jpg,5What,0,3,41,,516180,400,0,296,bRMS
297,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1309.7,df42887_e_249.jpg,5What,0,3,41,,518013,400,0,297,bRMS
298,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1523.3,f42887_e_164.jpg,5What,0,3,41,,520079,400,0,298,bRMS
299,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1100,f42887_e_054.jpg,5What,1,3,41,,521713,400,0,299,bRMS
300,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1609.4,df42887_e_199.jpg,5What,0,3,41,,523855,400,0,300,bRMS
301,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,984.5,df42887_e_289.jpg,5What,1,3,41,,525376,400,0,301,bRMS
302,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1719.4,df42887_e_299.jpg,5What,1,3,41,,527635,400,0,302,bRMS
303,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1376.2,df42887_e_009.jpg,5What,1,3,41,,529556,400,0,303,bRMS
304,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1192.5,df42887_e_259.jpg,5What,1,3,41,,531289,400,0,304,bRMS
305,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1102.1,f42887_e_094.jpg,5What,1,3,41,,532915,400,0,305,bRMS
306,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,Y,FALSE,Windows 10,,1258.5,f42887_e_294.jpg,5What,1,3,41,,534716,400,0,306,bRMS
307,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1280.1,df42887_e_099.jpg,5What,0,3,41,,536542,400,0,307,bRMS
308,2,Chrome 98 (98.0.4758.102),TRUE,TRUE,B,FALSE,Windows 10,,1491,df42887_e_109.jpg,5What,1,3,41,,538572,400,0,308,bRMS
309,,,,,,,,,1723,,,,,,,540710,,,309,instructions
310,,,,,,,,,1199,,,,,,,541910,,,310,instructions
311,,,,,,,,"{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0,""Q5"":0,""Q6"":0,""Q7"":0,""Q8"":2,""Q9"":0,""Q10"":1}",42238,,,,,,,584152,,,311,survey-likert
312,,,,,,,,,1460,,,,,,,585613,,,312,instructions
313,,,,,,,,"{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0,""Q5"":0,""Q6"":1,""Q7"":1,""Q8"":0,""Q9"":2,""Q10"":0,""Q11"":2,""Q12"":0,""Q13"":2,""Q14"":0}",44562,,,,,,,630180,,,313,survey-likert
314,,,,,,,,,1499,,,,,,,631679,,,314,instructions
315,,,,,,,,"{""Q0"":0,""Q1"":0,""Q2"":1,""Q3"":0,""Q4"":0,""Q5"":0,""Q6"":0,""Q7"":0,""Q8"":0,""Q9"":1,""Q10"":0,""Q11"":0,""Q12"":0,""Q13"":0,""Q14"":0,""Q15"":0,""Q16"":0,""Q17"":0,""Q18"":0,""Q19"":0}",50023,,,,,,,681709,,,315,survey-likert
316,,,,,,,,"{""Q0"":""T""}",6935,,,,,,,688646,,,316,survey-text
317,,,,,,,,"{""Q0"":""W""}",4018,,,,,,,692665,,,317,survey-text
318,,,,,,,,"{""Q0"":""24""}",3784,,,,,,,696451,,,318,survey-text
319,,,,,,,,"{""Q0"":0,""Q1"":4}",17425,,,,,,,713877,,,319,survey-likert
320,,,,,,,,,5749,,,,,,,719627,,,320,instructions
0,,,,,,,,,,,,,,,TRUE,7373,,,0,fullscreen
1,,,,,,,,"{""Q0"":""5a6c0147d5d4cb0001d659e4""}",18441,,,,,,,25814,,,1,survey-text
2,,,,,,,,"{""Q0"":0}",13603,,,,,,,39419,,,2,survey-likert
3,,,,,,,,,8072,,,,,,,47491,,,3,instructions
4,,,,,,,,,9756,,,,,,,57247,,,4,instructions
5,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,P,FALSE,Windows 10,,2522.2,f42887_e_230.jpg,10controlWhere,0,2,61,,59835,400,0,5,bRMS
6,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,Q,FALSE,Windows 10,,1578.8,df42887_e_245.jpg,10controlWhere,1,2,61,,61876,400,0,6,bRMS
7,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,P,FALSE,Windows 10,,1572.5,f42887_e_130.jpg,10controlWhere,0,2,61,,63912,400,0,7,bRMS
8,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,P,FALSE,Windows 10,,1506.7,f42887_e_010.jpg,10controlWhere,0,2,61,,65880,400,0,8,bRMS
9,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,P,FALSE,Windows 10,,1381.4,df42887_e_255.jpg,10controlWhere,0,2,61,,67725,400,0,9,bRMS
10,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,P,FALSE,Windows 10,,1404.5,f42887_e_000.jpg,10controlWhere,0,2,61,,69601,400,0,10,bRMS
11,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,Q,FALSE,Windows 10,,1621.6,df42887_e_265.jpg,10controlWhere,1,2,61,,71687,400,0,11,bRMS
12,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,Q,FALSE,Windows 10,,1609.6,f42887_e_270.jpg,10controlWhere,1,2,61,,73758,400,0,12,bRMS
13,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,P,FALSE,Windows 10,,1372.5,f42887_e_030.jpg,10controlWhere,0,2,61,,75602,400,0,13,bRMS
14,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,Q,FALSE,Windows 10,,2113.2,df42887_e_175.jpg,10controlWhere,1,2,61,,78173,400,0,14,bRMS
15,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,Q,FALSE,Windows 10,,2178.3,df42887_e_065.jpg,10controlWhere,1,2,61,,80813,400,0,15,bRMS
16,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,Q,FALSE,Windows 10,,1581.9,f42887_e_250.jpg,10controlWhere,1,2,61,,82853,400,0,16,bRMS
17,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,Q,FALSE,Windows 10,,1559.9,df42887_e_215.jpg,10controlWhere,1,2,61,,84888,400,0,17,bRMS
18,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,Q,FALSE,Windows 10,,2164.1,df42887_e_285.jpg,10controlWhere,1,2,61,,87517,400,0,18,bRMS
19,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,Q,FALSE,Windows 10,,1718.7,df42887_e_195.jpg,10controlWhere,1,2,61,,89696,400,0,19,bRMS
20,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,Q,FALSE,Windows 10,,1360.6,f42887_e_280.jpg,10controlWhere,1,2,61,,91525,400,0,20,bRMS
21,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,P,FALSE,Windows 10,,1413.3,f42887_e_200.jpg,10controlWhere,0,2,61,,93402,400,0,21,bRMS
22,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,Q,FALSE,Windows 10,,1328.9,f42887_e_090.jpg,10controlWhere,1,2,61,,95194,400,0,22,bRMS
23,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,P,FALSE,Windows 10,,1645.1,df42887_e_035.jpg,10controlWhere,0,2,61,,97310,400,0,23,bRMS
24,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,Q,FALSE,Windows 10,,2057.8,df42887_e_135.jpg,10controlWhere,1,2,61,,99844,400,0,24,bRMS
25,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,P,FALSE,Windows 10,,1803.7,df42887_e_025.jpg,10controlWhere,0,2,61,,102109,400,0,25,bRMS
26,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,Q,FALSE,Windows 10,,1442.9,f42887_e_290.jpg,10controlWhere,1,2,61,,104013,400,0,26,bRMS
27,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,Q,FALSE,Windows 10,,1258.4,f42887_e_150.jpg,10controlWhere,1,2,61,,105728,400,0,27,bRMS
28,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,Q,FALSE,Windows 10,,1233.8,df42887_e_185.jpg,10controlWhere,1,2,61,,107418,400,0,28,bRMS
29,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,P,FALSE,Windows 10,,1556.3,df42887_e_155.jpg,10controlWhere,0,2,61,,109435,400,0,29,bRMS
30,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,Q,FALSE,Windows 10,,1786.9,df42887_e_165.jpg,10controlWhere,1,2,61,,111683,400,0,30,bRMS
31,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,P,FALSE,Windows 10,,2170.1,df42887_e_115.jpg,10controlWhere,0,2,61,,114315,400,0,31,bRMS
32,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,Q,FALSE,Windows 10,,1510.7,f42887_e_180.jpg,10controlWhere,1,2,61,,116292,400,0,32,bRMS
33,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,P,FALSE,Windows 10,,1510,f42887_e_100.jpg,10controlWhere,0,2,61,,118266,400,0,33,bRMS
34,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,Q,FALSE,Windows 10,,1539.1,df42887_e_295.jpg,10controlWhere,1,2,61,,120273,400,0,34,bRMS
35,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,Q,FALSE,Windows 10,,2047.7,f42887_e_070.jpg,10controlWhere,1,2,61,,122783,400,0,35,bRMS
36,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,P,FALSE,Windows 10,,1476.4,df42887_e_005.jpg,10controlWhere,0,2,61,,124717,400,0,36,bRMS
37,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,P,FALSE,Windows 10,,1693.7,f42887_e_120.jpg,10controlWhere,0,2,61,,126877,400,0,37,bRMS
38,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,Q,FALSE,Windows 10,,1486.7,f42887_e_140.jpg,10controlWhere,1,2,61,,128826,400,0,38,bRMS
39,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,Q,FALSE,Windows 10,,2358.9,f42887_e_160.jpg,10controlWhere,1,2,61,,131637,400,0,39,bRMS
40,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,P,FALSE,Windows 10,,1760,f42887_e_020.jpg,10controlWhere,0,2,61,,133866,400,0,40,bRMS
41,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,P,FALSE,Windows 10,,2464.6,f42887_e_210.jpg,10controlWhere,0,2,61,,136797,400,0,41,bRMS
42,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,P,FALSE,Windows 10,,1842.5,f42887_e_220.jpg,10controlWhere,0,2,61,,139105,400,0,42,bRMS
43,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,P,FALSE,Windows 10,,2106.9,df42887_e_275.jpg,10controlWhere,0,2,61,,141676,400,0,43,bRMS
44,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,Q,FALSE,Windows 10,,1608.5,df42887_e_205.jpg,10controlWhere,1,2,61,,143743,400,0,44,bRMS
45,1,Chrome 98 (98.0.4758.102),TRUE,TRUE,Q,FALSE,Windows 10,,1529,f42887_e_110.jpg,10controlWhere,1,2,61,,145742,400,0,45,bRMS
